Description,NZSIOC,Original Output,Shocked Output,Output Loss,Value Added to Output Ratio,Original GDP Estimate,Shocked GDP Estimate,Loss,Direct Loss,Indirect Loss
Residential property operation,LL121,15508.231026909727,15500.687374122359,7.543652787368646,0.7602657004830918,11790.376124927143,11784.640944456554,5.735180470590051,2.562374926368117,3.1728055442219345
Non-residential property operation,LL122,15096.200144935774,15088.30771696454,7.89242797123451,0.5410018811398314,8167.072676473649,8162.80285809445,4.269818379198493,2.562374926368117,1.7074434528303764
Real estate services,LL123,7149.572563982395,7142.123030859247,7.449533123147834,0.4446414499605989,3178.996311447649,3175.683940238243,3.3123712094059616,2.520715766006558,0.7916554433994039
Owner-occupied property operation,,32675.563340477307,32671.811037170537,3.752303306770936,0.7614840423829188,24881.92005964577,24879.062740555484,2.857319090286726,0.0,2.857319090286726
"Scientific, architectural, and engineering services",,13967.412897843402,13947.335594158212,20.07730368519035,0.5904098994586233,8246.498844712802,8234.645005862629,11.853838850173483,13.479842246183658,-1.6260033960101758
Legal and accounting services,MN112,9239.155145046796,9227.502251053736,11.652893993059655,0.7258646014154093,6706.375666774521,6697.917243520913,8.458423253608263,8.456884345426026,0.0015389081822372707
"Advertising, market research, and management services",,10988.154574930606,10969.408115135346,18.746459795260215,0.5159813169704185,5669.682468647223,5660.009645633532,9.672823013691367,13.337812182401608,-3.6649891687102407
Veterinary and other professional services,MN114,2856.320285741255,2851.6472278174965,4.673057923758269,0.7299088649544325,2084.8534977117197,2081.442591306723,3.4109064049967155,2.2308966521806246,1.1800097528160907
Computer system design and related services,MN115,12344.376579642198,12331.911912265852,12.464667376346023,0.666937302661254,8232.925219061324,8224.612067422773,8.313151638549947,8.730772756995208,-0.41762111844526156
Travel agency and tour arrangement services,MN211,3363.1338455113314,3358.8262936077963,4.3075519035352405,0.5178165276724791,1741.4862899804693,1739.2557684110118,2.2305215694575957,1.162941264743078,1.0675803047145178
Employment and other administrative services,MN212,8952.88467098134,8929.431389035277,23.45328194606419,0.46352941176470586,4149.925365137233,4139.054079152822,10.87128598441093,17.342327019167563,-6.471041034756633
"Building cleaning, pest control, and other support services",,6688.309351795586,6673.330313279904,14.97903851568295,0.5121776504297995,3425.6025691503182,3417.9306403976584,7.671928752659964,9.165314447660672,-1.493385695000707
Local government administration services,,5239.614787969081,5227.977370244516,11.637417724564989,0.635546875,3330.0208046975363,3322.62468022962,7.396124467916889,6.210730119253019,1.1853943486638696
Central government administration services,,10914.338293924542,10893.653114607236,20.685179317307355,0.5046150824823252,5507.539718428733,5497.10166496137,10.438053467364739,14.813907674135445,-4.375854206770705
Defence,OO212,3570.4123896038145,3564.1788709010393,6.233518702775158,0.6547376982513217,2337.6835897772025,2333.602270089741,4.081319687461572,3.732047473754894,0.34927221370667766
"Public order, safety, and regulatory services",,9368.672906959198,9351.660367069857,17.012539889340175,0.6507676818525044,6096.829549696201,6085.758338549992,11.07121114620917,12.665132670207946,-1.593921523998777
Preschool education,PP111,3571.061618713863,3560.4185210411965,10.643097672666363,0.724194429273621,2586.142930865419,2578.4352588206593,7.70767204476002,7.682188505165639,0.025483539594381172
School education,PP112,10025.021002306901,9996.510982374895,28.51001993200507,0.7792389153962528,7811.886492662285,7789.670375652544,22.21611700974118,25.7550092752333,-3.538892265492121
Tertiary education,PP113,8585.644582759069,8572.227401689206,13.417181069861462,0.7140575079872205,6130.643975228919,6121.063336349961,9.580638878958585,9.522296803864844,0.05834207509373994
"Adult, community, and other education",,5449.459797617487,5440.134407563697,9.325390053789368,0.5510534846029174,3002.943810680625,2997.805021996203,5.1387886844220185,4.116328920680738,1.0224597637412802
Hospitals,QQ111,13281.433024046564,13254.236493792281,27.19653025428445,0.6977594523105648,9267.24543275818,9248.268796703203,18.976636054977224,23.783790549040713,-4.8071544940634885
Medical and other health care services,QQ112,11899.611747397354,11871.046523276442,28.56522412091165,0.5510097945739794,6556.802624443528,6541.062906168704,15.73971827482321,21.37159801765646,-5.631879742833249
Residential care services and social assistance,QQ113,8390.343260521227,8361.487731273759,28.855529247468038,0.6331468319975805,5312.319254771266,5294.049467842618,18.269786928647914,23.090917188915952,-4.821130260268038
Heritage and artistic activities,RS111,4410.2919016466985,4403.45543709849,6.83646454820813,0.5658734764944864,2495.6672107402965,2491.7986367794706,3.8685739608258425,2.5099457137766383,1.3586282470492044
Sport and recreation services,,6137.5073730136555,6124.419465062033,13.087907951623333,0.3927540036755054,2410.530593339047,2405.3902650913105,5.140328247736546,6.695457261628728,-1.555129013892181
Gambling activities,RS113,4585.328564651015,4580.142714020108,5.185850630907175,0.6342710997442456,2908.341391389902,2905.0521562071276,3.289235182774884,0.8151583281519589,2.474076854622925
Repair and maintenance,RS211,6971.247618761233,6959.18233597705,12.065282784183221,0.534588620548506,3726.7496480156246,3720.2996851355006,6.449962880124146,7.089012920196999,-0.6390500400728526
Personal services; domestic household staff,,5527.694210900674,5519.471976538278,8.222234362396042,0.6704791344667697,3706.203630121657,3700.6907935429754,5.512836578682231,4.993938593360349,0.5188979853218819
"Religious services; civil, professional, and other interest groups",,6768.697372407328,6754.5551587233995,14.142213683927752,0.4216342933690556,2853.914933643947,2847.9520913706497,5.962842273297067,6.675263413697629,-0.7124211404005623
